bucket,n,fwd5_mean,fwd5_median,fwd10_mean,fwd10_median,fwd20_mean,fwd20_median
0.一般同賣,16841,0.6146222897228237,0.28652955617002623,1.146270238488024,0.4201644171363434,2.515034000314983,0.8957008576934995
1.大賣(前25%但非前10%),4682,0.3018183657078057,0.0,0.9548598000207357,0.30488446695633953,2.172999605654436,0.7692140739461119
2.大賣(前10%),3452,0.6038074065921509,0.0,1.1422301367718812,0.37712248003738325,2.7630223155243496,0.8009789430983624
