ticker,buy_date,pnl_pct,is_grid_trial,streak_day,buy_year,bucket
3661,2023-05-15,6.4,0,1,2023,1.第1天
3363,2023-05-22,-7.58,0,1,2023,1.第1天
2368,2023-05-22,-2.35,0,3,2023,3.第3天
3653,2023-05-29,-3.5,0,2,2023,2.第2天
2449,2023-05-29,-0.04,0,2,2023,2.第2天
2376,2023-06-05,5.51,0,1,2023,1.第1天
8210,2023-06-05,-0.17,0,1,2023,1.第1天
2376,2023-06-12,-0.8,0,2,2023,2.第2天
2455,2023-06-12,-0.6,0,1,2023,1.第1天
2382,2023-06-19,0.4,0,1,2023,1.第1天
3035,2023-06-19,0.67,0,2,2023,2.第2天
2317,2023-06-26,-1.03,0,1,2023,1.第1天
6669,2023-07-03,-0.6,0,1,2023,1.第1天
8996,2023-07-03,-7.41,0,2,2023,2.第2天
2383,2023-07-10,6.57,0,1,2023,1.第1天
6274,2023-07-10,9.98,0,2,2023,2.第2天
6274,2023-07-17,1.28,0,1,2023,1.第1天
2449,2023-07-17,-3.47,0,1,2023,1.第1天
8996,2023-07-24,-11.35,0,2,2023,2.第2天
2345,2023-07-24,-2.33,0,1,2023,1.第1天
3044,2023-07-31,-8.54,0,5,2023,4.第4-5天
6187,2023-07-31,-15.3,0,1,2023,1.第1天
2357,2023-08-07,1.68,0,7,2023,5.第6天以上
6830,2023-08-07,-3.86,0,2,2023,2.第2天
2324,2023-08-14,9.11,0,2,2023,2.第2天
3044,2023-08-21,1.82,0,1,2023,1.第1天
3533,2023-08-21,2.75,0,1,2023,1.第1天
3711,2023-08-28,0.24,0,3,2023,3.第3天
8299,2023-09-04,-0.95,0,4,2023,4.第4-5天
3035,2023-09-04,5.74,0,1,2023,1.第1天
8046,2023-09-11,1.98,0,1,2023,1.第1天
8299,2023-09-11,-0.15,0,0,2023,0.非同買日
6531,2023-09-18,-0.06,0,3,2023,3.第3天
2454,2023-09-18,-3.52,0,5,2023,4.第4-5天
6274,2023-09-25,-0.6,0,2,2023,2.第2天
4966,2023-09-25,-4.57,0,1,2023,1.第1天
2382,2023-10-02,-2.16,0,1,2023,1.第1天
6531,2023-10-02,-3.11,0,1,2023,1.第1天
3035,2023-10-16,-0.31,0,4,2023,4.第4-5天
2303,2023-10-16,2.14,0,3,2023,3.第3天
6139,2023-10-23,12.94,0,0,2023,0.非同買日
6139,2023-10-30,-6.58,0,1,2023,1.第1天
3661,2023-10-30,-3.3,0,2,2023,2.第2天
3105,2023-11-06,-2.52,0,3,2023,3.第3天
3034,2023-11-06,-4.31,0,4,2023,4.第4-5天
6669,2023-11-13,-4.18,0,1,2023,1.第1天
3044,2023-11-13,-1.1,0,2,2023,2.第2天
2313,2023-11-20,2.08,0,2,2023,2.第2天
6414,2023-11-20,-0.42,0,1,2023,1.第1天
2313,2023-11-27,6.68,0,1,2023,1.第1天
3034,2023-11-27,1.18,0,2,2023,2.第2天
3037,2023-12-04,-4.53,0,6,2023,5.第6天以上
8046,2023-12-04,-1.19,0,2,2023,2.第2天
6643,2023-12-11,2.48,0,2,2023,2.第2天
8299,2023-12-11,3.42,0,3,2023,3.第3天
3653,2023-12-18,-4.19,0,2,2023,2.第2天
2353,2023-12-18,13.97,0,1,2023,1.第1天
3231,2023-12-25,-0.5,0,1,2023,1.第1天
6669,2023-12-25,-0.6,0,1,2023,1.第1天
5269,2024-01-08,6.96,0,2,2024,2.第2天
6139,2024-01-08,-5.37,0,1,2024,1.第1天
2330,2024-01-08,-0.43,0,1,2024,1.第1天
6643,2024-01-15,10.01,0,3,2024,3.第3天
6531,2024-01-15,-1.52,0,5,2024,4.第4-5天
3231,2024-01-22,-1.02,0,2,2024,2.第2天
2059,2024-01-22,-3.83,0,3,2024,3.第3天
2421,2024-01-29,-1.02,0,1,2024,1.第1天
2330,2024-01-29,-3.67,0,2,2024,2.第2天
3081,2024-02-05,3.56,0,3,2024,3.第3天
2383,2024-02-05,8.89,0,6,2024,5.第6天以上
2376,2024-02-19,-5.75,0,3,2024,3.第3天
3044,2024-02-19,-2.38,0,4,2024,4.第4-5天
3131,2024-02-26,-2.72,0,3,2024,3.第3天
3653,2024-02-26,-0.16,0,2,2024,2.第2天
2455,2024-03-04,-0.87,0,2,2024,2.第2天
3017,2024-03-04,13.04,0,3,2024,3.第3天
3324,2024-03-11,7.16,0,1,2024,1.第1天
2454,2024-03-11,-1.41,0,11,2024,5.第6天以上
2317,2024-03-11,9.39,0,1,2024,1.第1天
3034,2024-03-18,-2.24,0,1,2024,1.第1天
5269,2024-03-18,-4.92,0,1,2024,1.第1天
3533,2024-03-25,0.12,0,1,2024,1.第1天
3037,2024-03-25,-3.86,0,6,2024,5.第6天以上
6213,2024-04-01,8.23,0,2,2024,2.第2天
2317,2024-04-01,5.02,0,1,2024,1.第1天
6139,2024-04-08,3.68,0,1,2024,1.第1天
3533,2024-04-08,-0.6,0,1,2024,1.第1天
6515,2024-04-15,-5.2,0,5,2024,4.第4-5天
3017,2024-04-15,2.95,0,2,2024,2.第2天
8996,2024-04-29,6.72,0,2,2024,2.第2天
3443,2024-04-29,0.5,0,2,2024,2.第2天
2317,2024-05-06,0.59,0,2,2024,2.第2天
2357,2024-05-06,1.62,0,1,2024,1.第1天
8996,2024-05-13,0.11,0,2,2024,2.第2天
8210,2024-05-13,-0.6,0,1,2024,1.第1天
2454,2024-05-20,-1.02,0,1,2024,1.第1天
3443,2024-05-20,-1.62,0,2,2024,2.第2天
2454,2024-05-27,-0.21,0,4,2024,4.第4-5天
2345,2024-05-27,1.92,0,4,2024,4.第4-5天
3013,2024-06-03,-3.95,0,2,2024,2.第2天
3443,2024-06-03,0.03,0,2,2024,2.第2天
3529,2024-06-17,1.05,0,1,2024,1.第1天
3035,2024-06-17,-0.6,0,1,2024,1.第1天
2368,2024-06-24,-2.3,0,1,2024,1.第1天
2449,2024-06-24,1.99,0,1,2024,1.第1天
3131,2024-07-01,-3.41,0,4,2024,4.第4-5天
2308,2024-07-01,-3.4,0,1,2024,1.第1天
2449,2024-07-08,0.9,0,2,2024,2.第2天
2317,2024-07-08,-1.91,0,1,2024,1.第1天
3013,2024-07-15,20.09,0,1,2024,1.第1天
3661,2024-07-15,-2.96,0,1,2024,1.第1天
2395,2024-07-22,-6.73,0,1,2024,1.第1天
3189,2024-07-29,-11.04,0,0,2024,0.非同買日
6187,2024-08-12,9.33,0,2,2024,2.第2天
3587,2024-08-12,-0.96,0,2,2024,2.第2天
3529,2024-08-19,-2.32,0,2,2024,2.第2天
3289,2024-08-19,2.36,0,2,2024,2.第2天
2357,2024-08-26,0.49,0,1,2024,1.第1天
2324,2024-08-26,-2.07,0,1,2024,1.第1天
3380,2024-09-02,-4.75,0,2,2024,2.第2天
2449,2024-09-02,-5.94,0,3,2024,3.第3天
8996,2024-09-09,-4.71,0,1,2024,1.第1天
6515,2024-09-09,3.05,0,1,2024,1.第1天
6187,2024-09-16,-0.81,0,4,2024,4.第4-5天
2345,2024-09-16,-5.84,0,3,2024,3.第3天
3583,2024-09-23,-0.49,0,2,2024,2.第2天
2330,2024-09-23,2.25,0,3,2024,3.第3天
3081,2024-09-30,16.39,0,1,2024,1.第1天
8046,2024-09-30,-4.78,0,1,2024,1.第1天
3363,2024-10-07,15.23,0,2,2024,2.第2天
6139,2024-10-07,-7.5,0,1,2024,1.第1天
6442,2024-10-14,-1.67,0,1,2024,1.第1天
2449,2024-10-14,3.67,0,1,2024,1.第1天
3529,2024-10-21,4.94,0,2,2024,2.第2天
6442,2024-10-21,12.55,0,2,2024,2.第2天
3037,2024-10-28,-3.29,0,1,2024,1.第1天
2317,2024-10-28,-2.22,0,3,2024,3.第3天
6442,2024-11-04,-2.51,0,2,2024,2.第2天
3661,2024-11-04,9.89,0,1,2024,1.第1天
2059,2024-11-11,-5.45,0,2,2024,2.第2天
2356,2024-11-11,-6.29,0,1,2024,1.第1天
2345,2024-11-18,4.94,0,1,2024,1.第1天
3706,2024-11-18,8.51,0,1,2024,1.第1天
3706,2024-11-25,-2.46,0,3,2024,3.第3天
2059,2024-11-25,-3.65,0,1,2024,1.第1天
2383,2024-12-02,5.32,0,1,2024,1.第1天
3324,2024-12-02,1.09,0,2,2024,2.第2天
2383,2024-12-09,3.38,0,4,2024,4.第4-5天
3661,2024-12-09,-0.6,0,1,2024,1.第1天
3661,2024-12-16,9.93,0,4,2024,4.第4-5天
2383,2024-12-16,0.22,0,9,2024,5.第6天以上
3034,2024-12-23,-0.8,0,2,2024,2.第2天
2330,2024-12-23,-0.14,0,1,2024,1.第1天
3044,2024-12-30,3.66,0,3,2024,3.第3天
8299,2024-12-30,0.54,0,0,2024,0.非同買日
8046,2025-01-06,-5.6,0,1,2025,1.第1天
6139,2025-01-06,-0.39,0,4,2025,4.第4-5天
6830,2025-01-13,-2.15,0,0,2025,0.非同買日
3081,2025-01-20,6.66,0,1,2025,1.第1天
6139,2025-01-20,3.11,0,1,2025,1.第1天
6139,2025-02-03,-3.18,0,2,2025,2.第2天
3034,2025-02-03,0.33,0,2,2025,2.第2天
2383,2025-02-10,-1.9,0,1,2025,1.第1天
3661,2025-02-10,2.26,0,0,2025,0.非同買日
2059,2025-02-17,5.92,0,2,2025,2.第2天
8210,2025-02-17,-0.26,0,1,2025,1.第1天
8299,2025-02-17,-0.6,0,2,2025,2.第2天
2395,2025-02-24,-1.92,0,5,2025,4.第4-5天
8996,2025-02-24,-4.08,0,1,2025,1.第1天
2059,2025-03-03,-2.59,0,2,2025,2.第2天
3324,2025-03-03,-2.08,0,0,2025,0.非同買日
3044,2025-03-03,-2.01,0,1,2025,1.第1天
8299,2025-03-10,-4.1,0,2,2025,2.第2天
2303,2025-03-10,-1.15,0,2,2025,2.第2天
2308,2025-03-17,-1.48,0,1,2025,1.第1天
8299,2025-03-17,-0.77,0,0,2025,0.非同買日
6274,2025-03-24,-2.01,0,1,2025,1.第1天
2383,2025-03-24,-0.1,0,2,2025,2.第2天
2303,2025-04-14,0.86,0,3,2025,3.第3天
2382,2025-04-21,0.69,0,1,2025,1.第1天
3231,2025-04-21,-1.08,0,0,2025,0.非同買日
2382,2025-04-28,-3.24,0,2,2025,2.第2天
3131,2025-04-28,-2.07,0,1,2025,1.第1天
2383,2025-05-05,-2.35,0,2,2025,2.第2天
3017,2025-05-05,2.37,0,2,2025,2.第2天
2383,2025-05-12,1.17,0,1,2025,1.第1天
2345,2025-05-12,5.89,0,2,2025,2.第2天
3017,2025-05-19,3.41,0,2,2025,2.第2天
8996,2025-05-19,-1.81,0,1,2025,1.第1天
3131,2025-05-26,1.47,0,3,2025,3.第3天
8210,2025-05-26,0.49,0,3,2025,3.第3天
6274,2025-06-02,7.11,0,1,2025,1.第1天
2368,2025-06-02,4.47,0,5,2025,4.第4-5天
6274,2025-06-09,4.19,0,3,2025,3.第3天
2368,2025-06-09,0.83,0,3,2025,3.第3天
3131,2025-06-16,-4.06,0,1,2025,1.第1天
3017,2025-06-16,-3.25,0,14,2025,5.第6天以上
6139,2025-06-23,4.02,0,3,2025,3.第3天
3231,2025-06-23,5.27,0,1,2025,1.第1天
3661,2025-06-30,2.45,0,2,2025,2.第2天
2360,2025-06-30,-1.72,0,0,2025,0.非同買日
3661,2025-07-07,3.88,0,2,2025,2.第2天
8046,2025-07-07,10.53,0,0,2025,0.非同買日
2308,2025-07-07,-0.38,0,1,2025,1.第1天
2308,2025-07-14,5.08,0,1,2025,1.第1天
3017,2025-07-14,1.68,0,1,2025,1.第1天
2059,2025-07-21,-0.6,0,5,2025,4.第4-5天
2308,2025-07-21,0.37,0,2,2025,2.第2天
2368,2025-07-28,1.85,0,3,2025,3.第3天
2449,2025-07-28,-1.03,0,1,2025,1.第1天
2317,2025-07-28,-3.14,0,5,2025,4.第4-5天
2308,2025-08-04,4.1,0,2,2025,2.第2天
2360,2025-08-04,-0.6,0,2,2025,2.第2天
2345,2025-08-11,1.84,0,1,2025,1.第1天
6669,2025-08-11,5.98,0,1,2025,1.第1天
6213,2025-08-18,-0.98,0,1,2025,1.第1天
2317,2025-08-18,-5.09,0,3,2025,3.第3天
3653,2025-08-25,7.45,0,1,2025,1.第1天
3706,2025-08-25,1.21,0,1,2025,1.第1天
2317,2025-08-25,-0.36,0,8,2025,5.第6天以上
6515,2025-09-01,3.02,0,2,2025,2.第2天
6274,2025-09-01,-6.57,0,2,2025,2.第2天
2360,2025-09-01,-2.91,0,1,2025,1.第1天
6139,2025-09-08,-0.19,0,2,2025,2.第2天
3363,2025-09-08,-2.42,0,2,2025,2.第2天
6187,2025-09-08,-7.72,0,2,2025,2.第2天
3324,2025-09-15,-2.16,0,1,2025,1.第1天
3037,2025-09-15,3.25,0,4,2025,4.第4-5天
8046,2025-09-22,-6.93,0,3,2025,3.第3天
3131,2025-09-22,-0.9,0,3,2025,3.第3天
3231,2025-09-22,-0.6,0,2,2025,2.第2天
8046,2025-10-13,4.6,0,1,2025,1.第1天
2308,2025-10-13,-2.05,0,1,2025,1.第1天
3013,2025-10-20,-4.36,0,3,2025,3.第3天
2313,2025-10-20,3.53,0,1,2025,1.第1天
2330,2025-10-20,-1.94,0,1,2025,1.第1天
8046,2025-10-27,3.68,0,2,2025,2.第2天
3017,2025-10-27,11.1,0,2,2025,2.第2天
2382,2025-10-27,-1.08,0,2,2025,2.第2天
2449,2025-11-03,-2.15,0,1,2025,1.第1天
8299,2025-11-03,-2.84,0,1,2025,1.第1天
6213,2025-11-03,-3.51,0,1,2025,1.第1天
8210,2025-11-10,-1.09,0,2,2025,2.第2天
3443,2025-11-10,-0.86,0,1,2025,1.第1天
6442,2025-11-17,-8.35,0,4,2025,4.第4-5天
2383,2025-11-17,-8.82,0,1,2025,1.第1天
3529,2025-11-17,-8.23,0,1,2025,1.第1天
3443,2025-11-24,8.94,0,3,2025,3.第3天
6442,2025-11-24,6.27,0,0,2025,0.非同買日
2454,2025-12-01,-3.69,0,2,2025,2.第2天
2356,2025-12-01,1.77,0,1,2025,1.第1天
3037,2025-12-08,2.56,0,6,2025,5.第6天以上
3105,2025-12-08,13.13,0,1,2025,1.第1天
2356,2025-12-08,-6.48,0,4,2025,4.第4-5天
6139,2025-12-15,-0.77,0,2,2025,2.第2天
2313,2025-12-15,3.66,0,1,2025,1.第1天
3105,2025-12-22,-2.16,0,2,2025,2.第2天
2313,2025-12-22,1.98,0,1,2025,1.第1天
3324,2025-12-22,2.31,0,2,2025,2.第2天
8996,2025-12-29,0.09,0,2,2025,2.第2天
2383,2025-12-29,-2.38,0,1,2025,1.第1天
8210,2025-12-29,1.32,0,1,2025,1.第1天
3131,2026-01-05,2.78,0,2,2026,2.第2天
6531,2026-01-05,-5.47,0,1,2026,1.第1天
3693,2026-01-12,-2.44,0,1,2026,1.第1天
2313,2026-01-12,3.71,0,2,2026,2.第2天
8046,2026-01-19,12.84,0,3,2026,3.第3天
3443,2026-01-19,-3.18,0,1,2026,1.第1天
3533,2026-01-19,-7.55,0,1,2026,1.第1天
8299,2026-01-26,9.46,0,1,2026,1.第1天
3533,2026-01-26,1.08,0,3,2026,3.第3天
6274,2026-01-26,4.64,0,3,2026,3.第3天
3653,2026-02-02,4.62,0,1,2026,1.第1天
2368,2026-02-02,12.21,0,4,2026,4.第4-5天
3037,2026-02-02,5.67,0,0,2026,0.非同買日
2383,2026-02-09,4.9,0,1,2026,1.第1天
8996,2026-02-09,1.99,0,1,2026,1.第1天
2368,2026-02-09,3.39,0,1,2026,1.第1天
2313,2026-02-23,1.58,0,3,2026,3.第3天
3037,2026-02-23,12.39,0,1,2026,1.第1天
2308,2026-02-23,9.3,0,2,2026,2.第2天
8046,2026-03-02,-17.32,0,1,2026,1.第1天
3017,2026-03-02,-1.44,0,3,2026,3.第3天
2308,2026-03-02,-12.46,0,1,2026,1.第1天
2395,2026-03-09,-0.88,0,4,2026,4.第4-5天
2357,2026-03-09,12.28,0,3,2026,3.第3天
2313,2026-03-16,3.45,0,2,2026,2.第2天
2376,2026-03-16,4.87,0,2,2026,2.第2天
3163,2026-03-16,-8.05,0,0,2026,0.非同買日
3533,2026-03-23,7.66,0,4,2026,4.第4-5天
3443,2026-03-23,-5.01,0,2,2026,2.第2天
6187,2026-03-23,14.37,0,0,2026,0.非同買日
3533,2026-03-30,-4.85,0,1,2026,1.第1天
8046,2026-03-30,-1.63,0,1,2026,1.第1天
2360,2026-03-30,-1.52,0,1,2026,1.第1天
8996,2026-04-13,-0.14,0,2,2026,2.第2天
3529,2026-04-13,6.01,0,2,2026,2.第2天
2455,2026-04-13,-6.7,0,3,2026,3.第3天
3105,2026-04-20,0.75,0,3,2026,3.第3天
8046,2026-04-20,0.28,0,1,2026,1.第1天
3653,2026-04-20,7.12,0,1,2026,1.第1天
2454,2026-04-27,5.12,0,3,2026,3.第3天
2383,2026-04-27,-6.69,0,2,2026,2.第2天
8046,2026-04-27,-0.27,0,0,2026,0.非同買日
2345,2026-05-04,-1.39,0,2,2026,2.第2天
2383,2026-05-04,3.48,0,2,2026,2.第2天
3189,2026-05-04,-9.68,0,1,2026,1.第1天
3443,2026-05-11,-7.54,0,1,2026,1.第1天
2059,2026-05-11,-5.46,0,2,2026,2.第2天
8210,2026-05-11,-2.84,0,2,2026,2.第2天
2313,2026-05-18,-2.13,0,1,2026,1.第1天
6139,2026-05-18,-0.74,0,1,2026,1.第1天
3189,2026-05-18,-0.8,0,1,2026,1.第1天
6274,2026-05-25,1.27,0,2,2026,2.第2天
2313,2026-05-25,-6.09,0,2,2026,2.第2天
2357,2026-05-25,-1.72,0,2,2026,2.第2天
3231,2026-06-01,10.83,0,4,2026,4.第4-5天
3706,2026-06-01,6.31,0,2,2026,2.第2天
8996,2026-06-08,0.22,0,1,2026,1.第1天
3653,2026-06-08,-1.12,0,1,2026,1.第1天
2059,2026-06-08,2.46,0,0,2026,0.非同買日
8996,2026-06-15,19.99,0,1,2026,1.第1天
2454,2026-06-15,-0.82,0,1,2026,1.第1天
6274,2026-06-15,5.73,0,1,2026,1.第1天
6274,2026-06-22,-7.66,0,3,2026,3.第3天
2382,2026-06-22,-2.69,0,1,2026,1.第1天
2059,2026-06-22,-1.19,0,1,2026,1.第1天
8046,2026-06-29,8.15,0,5,2026,4.第4-5天
6139,2026-06-29,-5.07,0,3,2026,3.第3天
3131,2026-06-29,3.03,0,1,2026,1.第1天
2449,2026-07-06,-13.48,0,1,2026,1.第1天
6282,2026-07-06,-1.93,0,2,2026,2.第2天
6213,2026-07-06,-1.23,0,0,2026,0.非同買日
3189,2026-07-13,2.56,0,3,2026,3.第3天
5269,2026-07-13,-0.27,0,1,2026,1.第1天
2382,2026-07-13,0.19,0,1,2026,1.第1天
2317,2026-07-27,-6.49,0,1,2026,1.第1天
3231,2026-07-27,-4.81,0,3,2026,3.第3天
3034,2026-07-27,-3.09,0,2,2026,2.第2天
3661,2021-09-13,6.22,0,0,2021,0.非同買日
3529,2021-10-04,16.77,0,1,2021,1.第1天
3035,2021-11-15,-4.6,0,1,2021,1.第1天
6515,2021-12-06,-6.6,0,0,2021,0.非同買日
8299,2021-12-27,-1.89,0,0,2021,0.非同買日
2360,2022-01-10,-6.11,0,0,2022,0.非同買日
2360,2022-02-07,-9.45,0,1,2022,1.第1天
4966,2022-02-14,-3.27,0,4,2022,4.第4-5天
2303,2022-03-21,-0.41,0,2,2022,2.第2天
2303,2022-05-16,1.11,0,2,2022,2.第2天
3529,2022-05-23,4.58,0,0,2022,0.非同買日
6414,2022-06-06,-0.6,0,1,2022,1.第1天
6414,2022-06-27,-4.58,0,1,2022,1.第1天
3338,2022-07-18,0.9,0,1,2022,1.第1天
2449,2022-07-25,1.08,0,1,2022,1.第1天
2454,2022-08-01,1.55,0,3,2022,3.第3天
3529,2022-08-08,14.66,0,3,2022,3.第3天
3034,2022-08-15,-0.41,0,1,2022,1.第1天
2449,2022-08-22,-3.83,0,2,2022,2.第2天
3289,2022-09-05,-1.19,0,0,2022,0.非同買日
3017,2022-09-12,0.73,0,1,2022,1.第1天
3017,2022-09-19,-2.79,0,1,2022,1.第1天
3289,2022-10-03,-8.13,0,0,2022,0.非同買日
2454,2022-10-17,1.12,0,3,2022,3.第3天
2454,2022-11-14,2.68,0,4,2022,4.第4-5天
3035,2022-11-28,5.01,0,1,2022,1.第1天
2357,2022-12-05,-5.87,0,0,2022,0.非同買日
3706,2022-12-19,-1.27,0,1,2022,1.第1天
2449,2023-03-20,-1.9,0,14,2023,5.第6天以上
2376,2023-04-10,-3.88,0,1,2023,1.第1天
2382,2023-04-24,4.78,0,2,2023,2.第2天
2360,2023-05-08,-2.42,0,2,2023,2.第2天
2357,2023-05-15,0.38,0,1,2023,1.第1天
2383,2023-05-22,6.43,0,1,2023,1.第1天
2455,2023-06-05,5.0,0,1,2023,1.第1天
2383,2023-06-12,1.93,0,1,2023,1.第1天
2360,2023-06-19,-4.07,0,1,2023,1.第1天
2449,2023-06-26,2.69,0,2,2023,2.第2天
3035,2023-07-03,10.52,0,1,2023,1.第1天
2353,2023-07-10,15.76,0,1,2023,1.第1天
2383,2023-07-17,16.19,0,1,2023,1.第1天
2421,2023-07-24,-8.56,0,0,2023,0.非同買日
6531,2023-07-31,-9.33,0,2,2023,2.第2天
2449,2023-08-07,-6.13,0,3,2023,3.第3天
2345,2023-08-14,16.83,0,2,2023,2.第2天
3587,2023-08-14,-0.08,0,0,2023,0.非同買日
3661,2023-08-21,10.65,0,2,2023,2.第2天
3533,2023-08-28,4.77,0,1,2023,1.第1天
3044,2023-08-28,-4.94,0,0,2023,0.非同買日
8046,2023-09-04,-0.2,0,2,2023,2.第2天
3034,2023-09-11,3.81,0,0,2023,0.非同買日
3034,2023-09-18,-2.26,0,5,2023,4.第4-5天
2368,2023-09-25,1.52,0,2,2023,2.第2天
3706,2023-10-02,-7.26,0,1,2023,1.第1天
3443,2023-10-16,-7.84,0,0,2023,0.非同買日
5269,2023-10-30,-8.73,0,0,2023,0.非同買日
8210,2023-11-06,5.73,0,2,2023,2.第2天
5269,2023-11-13,2.5,0,2,2023,2.第2天
2345,2023-11-20,-3.28,0,2,2023,2.第2天
8046,2023-11-27,4.18,0,2,2023,2.第2天
3711,2023-12-04,-3.27,0,1,2023,1.第1天
4966,2023-12-11,5.53,0,2,2023,2.第2天
2357,2023-12-18,9.38,0,1,2023,1.第1天
6531,2023-12-25,0.06,0,3,2023,3.第3天
3034,2024-01-15,-4.88,0,2,2024,2.第2天
2383,2024-01-22,-1.51,0,1,2024,1.第1天
3037,2024-01-29,-1.44,0,1,2024,1.第1天
3231,2024-02-05,4.19,0,2,2024,2.第2天
3034,2024-02-19,5.55,0,1,2024,1.第1天
2454,2024-02-26,2.52,0,2,2024,2.第2天
2454,2024-03-04,5.88,0,6,2024,5.第6天以上
2317,2024-03-18,6.35,0,0,2024,0.非同買日
6274,2024-03-25,7.98,0,3,2024,3.第3天
3324,2024-04-01,18.24,0,2,2024,2.第2天
3231,2024-04-08,-10.01,0,3,2024,3.第3天
3711,2024-04-15,-6.19,0,3,2024,3.第3天
2317,2024-04-29,5.05,0,2,2024,2.第2天
2360,2024-05-06,-3.43,0,2,2024,2.第2天
2454,2024-05-13,6.09,0,4,2024,4.第4-5天
2376,2024-05-20,-3.05,0,2,2024,2.第2天
2303,2024-05-27,-3.41,0,1,2024,1.第1天
6643,2024-06-03,-4.54,0,1,2024,1.第1天
3081,2024-06-17,9.51,0,1,2024,1.第1天
2455,2024-06-24,-7.8,0,0,2024,0.非同買日
3324,2024-07-01,2.57,0,2,2024,2.第2天
3105,2024-07-08,-3.66,0,2,2024,2.第2天
3037,2024-07-15,6.69,0,2,2024,2.第2天
3131,2024-07-22,2.91,0,2,2024,2.第2天
2303,2024-08-12,1.76,0,2,2024,2.第2天
2357,2024-08-19,3.58,0,5,2024,4.第4-5天
2353,2024-08-26,-3.37,0,1,2024,1.第1天
3081,2024-09-02,8.84,0,0,2024,0.非同買日
2324,2024-09-09,2.56,0,2,2024,2.第2天
3711,2024-09-16,1.34,0,1,2024,1.第1天
2376,2024-09-23,-1.93,0,1,2024,1.第1天
2376,2024-10-07,-1.9,0,3,2024,3.第3天
6669,2024-10-14,-1.35,0,3,2024,3.第3天
2382,2024-10-21,-0.28,0,3,2024,3.第3天
3533,2024-10-28,-4.85,0,0,2024,0.非同買日
2382,2024-11-04,3.05,0,1,2024,1.第1天
2360,2024-11-11,-8.45,0,1,2024,1.第1天
2395,2024-11-18,6.24,0,0,2024,0.非同買日
3363,2024-11-25,-7.84,0,1,2024,1.第1天
3017,2024-12-02,3.8,0,1,2024,1.第1天
2368,2024-12-09,17.19,0,1,2024,1.第1天
2308,2024-12-16,-3.86,0,2,2024,2.第2天
2376,2024-12-23,-1.5,0,1,2024,1.第1天
2368,2024-12-30,-2.46,0,0,2024,0.非同買日
5269,2025-01-06,-4.21,0,2,2025,2.第2天
3529,2025-01-20,-10.54,0,3,2025,3.第3天
2454,2025-02-03,-1.92,0,4,2025,4.第4-5天
5269,2025-02-10,-2.38,0,0,2025,0.非同買日
2317,2025-02-24,-6.0,0,1,2025,1.第1天
2376,2025-03-10,-4.69,0,1,2025,1.第1天
3044,2025-03-17,-0.36,0,0,2025,0.非同買日
3044,2025-03-24,-3.22,0,2,2025,2.第2天
6669,2025-04-14,-4.24,0,0,2025,0.非同買日
3529,2025-04-21,8.04,0,0,2025,0.非同買日
2317,2025-04-28,-0.6,0,2,2025,2.第2天
2345,2025-05-05,9.47,0,1,2025,1.第1天
2368,2025-05-12,-4.7,0,3,2025,3.第3天
3653,2025-05-19,-0.6,0,0,2025,0.非同買日
2383,2025-05-26,6.57,0,4,2025,4.第4-5天
3017,2025-06-02,7.78,0,4,2025,4.第4-5天
3017,2025-06-09,9.31,0,9,2025,5.第6天以上
3653,2025-06-16,-3.59,0,2,2025,2.第2天
6669,2025-06-23,1.57,0,2,2025,2.第2天
6515,2025-06-30,-2.57,0,0,2025,0.非同買日
8046,2025-07-14,16.37,0,0,2025,0.非同買日
2449,2025-07-21,-0.16,0,1,2025,1.第1天
2383,2025-08-04,3.43,0,3,2025,3.第3天
8996,2025-08-11,5.55,0,3,2025,3.第3天
3661,2025-08-18,-13.99,0,4,2025,4.第4-5天
8299,2025-09-15,10.33,0,0,2025,0.非同買日
6515,2025-10-13,4.88,0,2,2025,2.第2天
2368,2025-11-10,10.74,0,1,2025,1.第1天
2368,2025-11-24,14.5,0,0,2025,0.非同買日
3711,2025-12-01,5.16,0,1,2025,1.第1天
6282,2025-12-15,-1.53,0,1,2025,1.第1天
3189,2026-01-05,7.09,0,1,2026,1.第1天
8996,2026-01-12,-3.16,0,3,2026,3.第3天
6515,2026-03-09,22.95,0,0,2026,0.非同買日
6531,2026-06-01,-19.68,0,1,2026,1.第1天
2359,2022-03-07,-10.39,0,0,2022,0.非同買日
3163,2022-04-11,-5.78,0,0,2022,0.非同買日
6139,2022-04-11,-3.96,0,0,2022,0.非同買日
6442,2022-07-04,0.5,0,0,2022,0.非同買日
3653,2023-02-06,-4.71,0,3,2023,3.第3天
6230,2024-04-22,36.42,0,0,2024,0.非同買日
6830,2024-07-22,-0.24,0,0,2024,0.非同買日
6414,2026-07-20,15.11,0,0,2026,0.非同買日
2454,2021-02-01,4.34,0,0,2021,0.非同買日
2376,2021-02-22,-0.15,0,1,2021,1.第1天
3706,2021-02-22,0.22,0,3,2021,3.第3天
3189,2021-03-08,2.31,0,1,2021,1.第1天
2324,2021-03-08,0.73,0,2,2021,2.第2天
3231,2021-03-15,-0.45,0,0,2021,0.非同買日
3189,2021-03-15,-1.66,0,0,2021,0.非同買日
3017,2021-03-22,0.46,0,1,2021,1.第1天
2357,2021-03-22,-1.27,0,0,2021,0.非同買日
2454,2021-03-29,2.36,0,0,2021,0.非同買日
3711,2021-03-29,-1.97,0,1,2021,1.第1天
